g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,PseudoTime
-1.6375066,-1.1039678999999998,-2.3111525,-1.3378663999999998,-0.22869624,0.08368893,-0.9772207,0.8412132999999999,1.0260981,1.2444187,1.4813185,0.92816055
-1.9728163,-0.094678134,0.3200653,-1.3193808999999999,0.14347793,-0.0085532125,0.03788593,0.9560711999999999,0.91029066,1.2147332,0.8132188,0.81944054
-1.3909495,-2.8127400000000002,-1.4091718,-0.9944622,-0.56483954,-0.23408598,-0.36896986,0.74230975,1.0826803,1.3086870000000002,1.4230918,0.93531346
-1.4865776000000002,-2.6649439999999998,-1.3336843999999999,-0.030827552,0.7094661999999999,1.0703871,-0.35576174,0.9034300999999999,0.856524,1.2104325,1.5557413999999998,0.9147481
-1.6482441000000003,-1.6831848999999999,0.59187967,-0.38990712,-0.4709266,0.37513027,0.88263637,0.8363271999999999,0.73590493,1.0916281,1.4385974,0.8819233
0.011001363,-0.028938487000000002,0.54319805,-0.8538879999999999,-0.39790204,0.44120459999999995,-0.9822245999999999,0.7567593,1.0458565999999998,1.0467294,0.74353945,0.7724474
-1.9474363000000001,-1.1199489,0.29259446,-0.33108306,0.066596195,-0.54943997,0.8750298000000001,0.8105227,0.9396306000000001,1.161281,1.4278291,0.8206983
-0.7473699,-2.5373442,-0.9528593000000001,-0.16932496,-0.9068671999999999,-0.0042432034,-0.25219604,0.76702875,1.0512536,1.2840419,1.4469482,0.92066276
-1.0465039,-1.4213408,-1.2967812,0.8972697000000001,-0.9476653,-0.9521871999999999,0.30512607,0.9124302,1.0549582,1.2828743,1.233671,0.9477458000000001
-1.3273208,-1.6246078000000002,0.6831537,-0.65085393,0.14029782,-0.7386630999999999,-0.9162763,0.6950284999999999,0.8869783000000001,1.1435111999999998,1.3429636,0.83721155
-0.9500101999999999,-2.3812356,-0.5660786,-0.23161341,0.3557567,-0.38639545,-0.6084581,0.8633443000000001,1.0064813,1.1877457,1.4917295,0.9090593000000001
-1.8475061999999998,-2.5387513999999998,0.042621642,0.8263845,-0.8177491,0.55104923,0.27140132,0.7383231,1.0181396,1.1766956,1.4849347,0.9471708000000001
-0.6220305,-1.1752456,0.6247375,-0.9869472,-1.6489716,-0.0038519017,-0.8967377000000001,0.7026439999999999,0.9871037,1.1020992,1.297094,0.8692163
-1.5868559,-1.4383376,-1.3792913,-0.53923243,-0.79974496,-0.63120514,-1.114682,0.89204544,1.0171679,1.1066071000000002,1.5619733,0.8944964
-1.291165,-2.1787077999999998,0.17640173,-0.16830511,0.16136707,0.28809409999999996,-1.0779116000000002,0.96318156,0.94919443,1.1700857,1.2591004,0.88964045
-1.9453055000000001,-2.050684,-2.8844364,0.29136768,0.5224232,-0.6059270999999999,-0.392952,0.78114665,1.035367,1.2275323999999999,1.5402551000000002,0.9595955
-1.8416703,-1.3838885,-2.030965,-0.46249837,0.16589765,-0.72059834,-0.75583863,0.77198243,0.99187976,1.3232241000000002,1.4864566000000001,0.89169675
-0.59395725,-2.3634180000000002,-3.113109,0.33762509999999996,-0.3788848,-0.7049611,0.11792966,0.89101005,0.92954576,1.2348263000000002,1.519953,0.9854261000000001
-1.91176,-2.3897455,-1.3526233,0.55704683,-0.44111326,-1.054355,-0.98969537,0.9249229999999999,0.9990952,1.1778387,1.4843578000000002,0.9369613999999999
-2.3301616000000003,-1.2089437,-1.8735167000000001,-0.05066043,0.36659959999999997,-0.28257775,0.085497394,0.86117876,1.0189867,1.1936303,1.5121118999999998,0.9168788
-1.3688726,-2.6209849999999997,-2.0036478,0.4377263,-1.1803436999999999,-0.22659896,0.7596204000000001,0.8081869,0.92599034,1.3510501,1.4622773999999998,0.94696844
-1.3576651000000002,-0.9608761,-2.7014892,-1.4508895,-0.23215668,0.074788675,-0.13028064,0.94971764,0.97000897,1.1743966000000001,1.4818652,0.9181836999999999
-1.4649646,0.3442333,0.5350214,-0.38408792,-0.22597182,-0.39841040000000005,-1.4870112,0.6679844,0.7977958,1.0408323,1.3422403,0.79987794
-0.8909164,0.08592335,0.43404707,0.21198592,-0.67875606,-0.36739653,0.41566893,0.76467216,0.9073833,1.0751319,1.3254226,0.77654016
-1.1277793999999999,-1.8683368000000002,-0.07528627,-0.85745376,0.6442904,-0.83187354,-0.54724085,0.87527895,0.93884796,1.2198309999999999,1.4377058,0.8812283000000001
-1.5173988,0.04173431,0.6357451,-1.0879802,0.39127228,0.6167863,0.5594054,0.83823365,0.80593807,1.2281454,0.37729073,0.8045254
-1.0638514,-2.0461419999999997,-2.3613021,-1.5996528,-0.10618217,0.72376895,-1.2085226999999998,0.86697936,0.9646225,1.227182,1.528946,0.9583025
0.1346064,-1.1463348999999998,0.4715816,-0.8170338,0.35398063,-0.9074981,-1.7106113,0.8338184999999999,0.9689308000000001,0.89532673,1.3467125,0.82062465
-0.8786514000000001,-1.4711092,0.02166698,-0.91811514,-0.25866312,0.6748173000000001,0.37125516,0.81926334,0.99310964,1.2286854999999999,1.3844869,0.88433784
-1.7559409,0.48735455,0.46131802,-0.2089607,-0.8582015,-0.5701460999999999,0.24251963,0.7960569000000001,0.9928161,0.9984856,0.06887219,0.75723064
-0.6605614000000001,-2.0876527,0.38986272,-1.6700308000000001,-0.31593087,-0.91852015,-0.48602545,0.82349706,1.0190874,1.0314002,1.4066416000000002,0.86675155
-0.340037,-1.4344458999999998,-1.3849924999999998,-0.5491579000000001,-0.25480032,0.26980463,-1.4726315,0.8079682,1.0713323000000001,1.2025819,1.4627674,0.91021276
-0.9756545,-0.11721888,0.37352014,-0.14635918,0.70716864,0.12748913,-1.2170156,0.6716109,1.0214788000000001,1.1401438,1.313128,0.8457626
-0.9599825000000001,-1.8475120999999999,-1.2669169,-0.2524706,-0.7262251999999999,0.6920470999999999,-0.27899402,0.8818536,0.99934053,1.1943811000000002,1.4993353999999999,0.90725225
-2.1571352000000004,0.059839442,0.38571447,-0.3615938,-0.068787105,0.053552177,-0.5451901,0.71678007,0.9138293,1.2409663,1.2090065,0.8289089
-0.76855516,-2.293102,-1.5634625,0.33430216,0.19134486,0.79974544,0.09045687,0.9216959000000001,1.0228876,1.2124941,1.3880845,0.93226933
-2.1349072000000002,-2.188319,-0.29065102,1.0476011,0.44680649999999994,0.5066632000000001,-0.27546585,0.78953123,0.9229655999999999,1.2172551,1.5428202,0.93572944
-1.3560318,0.33920226,0.50273913,-0.15312731,-1.352587,-0.8351552999999999,-0.48928708,0.6926749,0.91603875,1.2773736999999998,-0.6951319,0.73045415
-1.4948344999999998,-0.52583826,0.4864434,-1.140974,-1.1986111000000002,-0.07363393,-1.5108816999999999,0.776571,0.9161718000000001,1.1661574,1.3471357,0.8468899999999999
-1.5309793999999999,0.38473648,0.5149837,0.54655826,-0.7168949,-0.6652911,0.28707084,0.8456720999999999,0.87430084,1.0358759,0.7923150999999999,0.8232265
-1.1622056,-1.9369156000000003,0.31206864,-0.060955945,-0.2924157,-1.4107549,0.65626055,0.83427674,0.9560791999999999,1.1397494,1.4129604,0.89963067
-2.0670924,0.012851655,0.37049190000000004,-0.8610129000000001,-0.75688404,-0.7107972,0.0013790923,0.75983304,0.96714705,1.0231858,1.4088713,0.8404024999999999
-2.106362,-1.941257,-2.2743862,-0.08829978,-0.76168615,0.35682859999999994,0.7336739000000001,0.7411758,1.0044744,1.2169415000000001,1.5967627,0.93868774
-1.5178405000000001,0.28202790000000005,0.4396609,-0.27795118,-0.007276792,-0.25160274,-1.0720916,0.8311378,0.86961883,0.962023,1.2823657,0.79482126
-0.46158645,0.18803404,0.46718743,-0.7810909,0.09004663,0.1419176,0.95708334,0.7667415,0.8415862,1.1066464,1.2143096000000002,0.7854251
-1.4260093999999999,-0.23715238,0.5311016,-0.33441213,-0.0023279197,-1.3868357,0.31962809999999997,0.6942138000000001,0.9074277000000001,1.2059551000000002,1.2830901000000001,0.83074397
-1.2773056,-1.4510083,0.13828118,-0.5832516,-0.46992314,0.68102807,0.8223758,0.8229401,0.9249864,1.0934883,1.5377058000000001,0.8679302
-0.9586232,-1.6816845,0.010344096,-0.5702815,-0.12547779,-0.30548754,-0.13478494,0.8714709999999999,0.9767028,1.1577168,1.4506774,0.84487855
-1.0467712,-2.860455,0.61948365,-0.23338374,-0.10277865,-1.4226212999999999,-0.7716246,0.7473607,1.0331736999999999,1.1557536,1.0980743,0.8887783000000001
-0.8314495000000001,0.47933495,0.47383258,-1.5007298,-0.095937304,-0.30649390000000004,0.38249403,0.7729191,0.8913110000000001,1.1358635,-0.0038352099,0.749684
-1.096409,-2.420605,-0.44853646,-0.14374942,-1.7085849999999998,-0.67086124,0.2857317,0.7872110999999999,1.0797771999999999,1.2682511,1.3740932,0.91621614
-0.8462405000000001,-2.256646,-0.07434287,-0.2623116,-0.6973034,0.21306884,-0.44526786,0.8292790000000001,0.9664978000000001,1.2134527,1.4681076000000002,0.89062876
-2.181546,-0.4225170999999999,0.55491126,-1.385314,0.15871483,0.42912912,0.3103683,0.7519338000000001,1.0817968999999998,1.1410797,0.8949046999999999,0.83510685
-1.4027717,-2.2273571,-0.4181036,-0.6578099000000001,-1.3521702,-0.40121427,-1.3613183,0.8849203999999999,0.9065190999999999,1.2721924,1.4705796999999998,0.8682037
-1.2354839,-2.3791667999999997,-2.1495613999999996,0.69796896,0.8017831,-0.13298124,-0.7221234999999999,0.80795115,0.96204185,1.3094723999999998,1.4770799,0.9473582
-2.1330527999999997,0.24352758,0.44381803,-0.85175985,-0.2125183,-1.0364951,-1.8105848999999998,0.8209572,0.9235785,1.1513863000000002,0.9456415000000001,0.8437133
-0.41555908,-2.9745686,-2.856082,-0.4083966,0.71452814,0.018652495,-0.32939559999999996,0.9693453000000002,1.0317171,1.1009572,1.4279218999999999,0.9390870000000001
-1.775051,-1.343911,-3.6463523,-1.2870625,-0.03950729,0.46759644,-0.39506352,0.7646141,1.0626608999999998,1.287819,1.4554068000000002,0.9265608
-0.50601965,-1.9259379,-2.704908,0.12619627,-0.5790273,-0.83343595,0.016788162,0.7420104000000001,1.0108732,1.2821935,1.5227864,0.96231544
-1.6902959,-2.4974842,-1.309847,0.43369594,0.05740156,1.051454,-0.7336164000000001,0.79801273,0.9801127000000001,1.2514788000000001,1.5250806000000001,0.93825334
-1.3729675,-0.7680743,0.52864206,-1.252643,-0.5720486,-1.6128533999999999,0.019914983,0.7671163000000001,0.8773158000000001,1.0996895,1.4498483,0.86160916
-0.9027298,0.09425761,0.54984474,-1.2751888999999998,-0.09735110400000001,0.12572306,0.2811156,0.9083319,0.88363266,1.1246096,0.63489234,0.7916532
-1.9843612000000002,0.3914196,0.6140637,-1.2310075,-0.18722063,-0.16339268,0.30298769999999997,0.6552686,0.8182029000000001,1.1595731000000002,0.92429274,0.81576663
-1.9195084999999998,-1.6278335,-0.30750978,-0.7207640000000001,-1.6278191,-0.43458155,-0.026209258,0.92030513,0.9610702,1.1848111000000001,1.457964,0.8761040000000001
-1.1916153,-0.055072800000000005,0.6083012,-0.07715564,-0.46514142,-0.21168508,1.1094103000000002,0.7153459,0.8905190999999999,1.1761532,1.1060510000000001,0.7881596
0.32265317,-0.53734076,0.53301585,0.017720291000000003,-1.5195233999999997,-1.6491904999999998,0.40764132,0.7819807,1.005882,0.96146613,1.0100974,0.80711865
-2.089092,-0.903445,0.49799967,-0.46190214,0.40871307,-0.84361523,-0.40050325,0.802355,0.94842273,1.2129395,1.2071677,0.83283186
-1.280822,-1.6544243000000003,0.5551724,0.19965695,-0.18697411,-0.65240425,-0.61046696,0.7865989000000001,0.94408196,1.2004828,1.2205303,0.83930904
-2.0395467000000003,-1.3465201999999998,-1.6720171999999998,0.19618325,0.30837859999999995,0.29778117,0.2878438,0.88169533,1.0724732,1.1341465,1.4762005,0.9442251
-1.8572936999999998,-1.9383909,-1.7871933999999998,0.61040884,0.19111209,0.46691108,-0.83622956,0.80808014,1.0964425,1.1667988,1.4931972,0.9305331
-0.6082276,-1.0679836999999999,0.5094332,-0.35924268,-0.7080835999999999,-0.5389341,-0.45464087,0.7429024999999999,0.91620064,1.2347561000000002,1.2793926000000002,0.82617474
-1.4196198,0.27531758,0.44576448,-0.038838778,-0.8482127,-0.45411617,-0.4091931,0.85582864,0.83341795,1.1513316999999998,0.98530734,0.7697227
-1.931613,-0.94223267,0.02112072,-0.39853249999999996,-0.31740096,0.33866727,-0.14276399,0.72079986,0.9822909,1.156771,1.5583742,0.8340665
-1.0022446,-0.21970089,0.39477775,-0.7010026,-0.008388689,0.19884558,0.21797147,0.5886911,0.9386254999999999,1.1337351999999998,1.4962368000000001,0.7969098000000001
-0.65273577,-1.2340688,-1.5218756000000002,0.17755997,-1.2351242,0.23910525,-0.37123459999999997,0.75184524,1.0303144,1.2465852,1.5249615,0.90881014
-1.0659359,0.46928173,0.47048697,0.43048292,-0.32919902,-0.7162229,-0.81727576,0.7961876999999999,0.9324925,1.0633156000000001,0.37731332,0.7221841
-1.1970127000000002,-2.7601628,-2.4008446,-0.43661052,-0.06761496,-0.8121282,1.1974726,0.8475478000000001,0.9583815,1.1980031999999998,1.5637999,0.9739228000000001
-1.2358346000000002,-2.01551,-2.0104685,-0.14231989,-0.07707308,-0.7243460999999999,0.39230254,0.8157854,1.0598177,1.2137791,1.4991564,0.9113559000000001
-0.6806922,0.061196223,0.5078883,-1.0362929,-1.2579206,-0.10912998,-0.10484673,0.72739905,0.8783044,1.131858,1.288257,0.82005143
-1.7132995999999998,-1.5289278,-1.0620846000000002,0.13615505,-0.31850103,-1.1738540000000002,-1.5520477,0.93869376,0.9444186,1.1757435,1.5146201000000001,0.9488109
-1.4101645,-0.8080415,0.591336,-0.46373484,0.34538248,-0.55270827,-0.7351409000000001,0.73656386,0.9848756999999999,1.1214573,1.2714665,0.8617549000000001
-1.9608866999999999,-1.1538332,0.65575117,0.62324816,-0.35401762,-0.5000666,-0.29442787,0.7936348000000001,0.9288436999999999,1.1260691,1.1950726999999999,0.8717982
-1.4990822,-1.7423933999999996,0.3360594,0.13757986,0.32157245,-0.0038239997999999996,-0.47802827,0.74009424,1.007741,1.1754696000000002,1.3996326000000001,0.87488705
-1.050757,0.41829985,0.5118424,-0.01975651,-0.23860298,-0.68172884,-0.28669792,0.6730314000000001,0.9195148000000001,1.2025714,0.40320796,0.72472256
-1.1469850000000001,-1.8305596000000002,0.58491564,0.07011485,-0.7914988000000001,-0.8901319999999999,-0.84139603,0.89043397,0.8465229999999999,1.117216,1.2809594,0.82299143
-0.6924335,-2.6177384999999997,-0.75820535,-0.6510655,0.36213326,-0.11581679,-0.6153901999999999,0.9125398000000001,1.0344543,1.203692,1.3895601,0.91599566
0.053115565,-1.5890187,-1.8966907,0.4035986,-0.013104903999999999,-0.04805669,-0.0328201,0.9142087,1.0330532,1.1354656,1.3889008,0.93309546
-1.8688175999999999,-1.9981217,-3.0980353,-0.38151779999999996,0.25360608,-0.92867476,0.018107785,0.892698,0.9774936,1.2883071000000001,1.4311631999999999,0.9530565000000001
-1.2206811000000002,-1.9504968,0.49920887,-0.5287371999999999,-0.39961399999999997,-1.5130391,-1.4026233000000001,0.7725514,1.0025309999999998,1.1666478999999998,1.2792892,0.89873135
-1.1244379999999998,-1.1808331,-1.6557186999999998,-0.02599306,-0.7093775999999999,0.17622538,-1.3936392,0.90662014,0.9826849,1.1943405,1.5000108,0.923683
-1.226876,-3.0834854,-0.5617236999999999,-0.8420155,0.5389062,-0.09038934,-1.7581761000000002,0.84012824,1.0357710999999998,1.2265598,1.4448829,0.95442057
-1.0679623,-1.0005033,-0.76073676,0.07596983,-0.35507774,-0.4633848,-0.90446675,0.73879975,0.90131414,1.3944466999999998,1.4412681999999999,0.9279246999999999
-1.9997193,-0.58789915,0.07310945,-1.3015093,0.3714792,-0.61741936,-0.54261684,0.6082288,1.0069917,1.3410434,1.3547038999999998,0.89170814
-0.9475879,-1.3549681,0.38472059999999997,-0.6253058000000001,-0.33710086,-1.7183921000000002,-1.0950904,0.6739231,1.0228088,1.1720142,1.4178723,0.87388706
-0.8974850000000001,-2.4330466,-1.9329439,-0.5301538,-0.60744417,0.63246435,0.02959466,0.76680684,1.0863587,1.2527655,1.4562496,0.93922997
-1.4283698,-1.1622264,-0.27075514,-1.2502995000000001,0.5073677,-0.49351183,-0.40804204,0.8172441,0.9597810999999999,1.2282950000000001,1.5013912,0.85379034
-1.4522618,-0.2614199,0.5137384,-0.070778534,-1.0689826,-0.27781996,-1.4335476999999999,0.8738665999999999,0.84199107,1.0217462,1.3787835,0.8384113000000001
-1.2957616000000003,-1.0734643999999998,-2.2484207,-0.21509732,-0.38228923,0.20461949999999998,-0.93495154,0.8124745,1.0019114,1.2586114,1.5108091000000001,0.909416
-1.0451189,-2.1090693,-1.1557621,0.32157272,-0.8268803,-1.5811706,-1.6784555,0.9008243,0.9795906999999999,1.2432735000000001,1.458623,0.9716196
-1.7689196,-1.3492018,0.45739529999999995,-0.15483056,-0.8598504000000001,-0.047511656,-0.956472,0.7373198000000001,0.98885846,1.1068483999999998,1.429543,0.8283458
-1.3736528000000001,0.3548882,0.5282915,-0.05528574,-0.648782,-0.68886817,0.050118632999999996,0.71630776,0.78915536,1.1119335,1.1997901000000002,0.7719919
-1.6794182,-2.2193394,-2.6338,0.98849416,-0.18983766,0.92260176,-0.9112691999999999,0.8790730999999999,1.0473033,1.201196,1.4284803,0.95736104
-1.9449140999999999,0.06512808,0.4547477,0.8993906999999999,-1.1116056,0.23208891,0.34827504,0.88459355,0.90945894,1.1644143,0.80589867,0.8086225
-1.2154162,0.43192208,0.46282232,-0.05876226,0.95905244,-0.36446184,0.055223297000000005,0.69756037,0.9331917,1.1843393999999998,0.1856017,0.7634171
-1.7520168999999999,0.3464672,0.41239598,0.266102,-1.1688541000000001,0.4850979,-0.35691348,0.78075194,1.0215162,1.1463454,-0.31375825,0.7550388000000001
-1.4993193,-2.3229307999999995,-2.5450098999999997,-1.4929712,-0.41530004,-0.418588,0.0782448,0.84939784,0.9838865,1.1267165000000001,1.6182417,0.9498982
0.12592956,0.323996,0.39278263,0.27890122,-0.78142685,-0.9909818000000001,-1.0876521000000001,0.7213843000000001,0.8351902,0.969783,1.2810328000000002,0.7978114000000001
-1.3350239,-2.3901822999999998,-0.986345,0.033097945,0.3342251,-0.9403813,0.3486025,0.9191404000000001,0.8586942,1.2681258,1.4979993,0.93610835
-1.9652202,-1.6867129,-0.8559628,0.174229,0.44682807,0.7133957,0.31204098,0.9309116,0.9133796000000001,1.2036463,1.4881598,0.91830343
-1.4124507,-0.22176817,0.7592535,0.47427538,0.07446902,-0.61394286,-0.24851620000000002,0.6393713000000001,0.93908924,1.1146989999999999,1.0705954,0.82685447
-1.8071696,-1.2802275,-0.59681237,0.03347044,-1.6801848000000001,-1.6676127,-0.82707953,0.9245214,1.0161071,1.0940701000000002,1.5048059999999999,0.87848276
-1.2509593,0.104928546,0.44494483,-0.48861930000000003,-0.7860354,-0.018156294,0.39925498,0.7785174,0.97924197,1.1134821000000001,1.1247448999999998,0.7960195
-0.77241945,-1.2980716,-1.549656,-1.0857223999999999,-1.0262268,0.62806916,-1.0588648,0.89051956,0.8873588,1.1976168,1.5768768,0.923359
-0.9202286,-1.1937891999999999,-2.7040615000000003,-0.9822299000000001,-0.09467214,0.30727455,0.49730965,0.8476459000000001,0.95986915,1.2492077,1.5182395,0.949901
-1.8738452,-1.8594446,0.51175326,-0.30688059999999995,-0.43945125,0.40641734,1.389353,0.77534306,0.9526849000000001,0.9891089,1.4386056999999999,0.90495956
-0.98132914,0.44940993,0.29602718,-0.27152705,-0.41305453,-1.2365658000000002,0.7952825,0.73309326,0.9362014999999999,1.1296828,0.9680511,0.7964852
-1.4594358,-1.3859117,-0.20518994,-0.9613618,-1.6441791000000001,0.50228345,-0.38772014,0.79599273,0.9783120000000001,1.2969878000000001,1.4118358,0.8961895000000001
-1.3246813,-1.5267028999999999,-0.45162228,-0.04414467,-0.33544440000000003,0.4608973,0.7568986999999999,0.9007274,0.9731612,1.1634126,1.4802499,0.87412107
-0.7282649999999999,-1.4026386,-2.5557992,0.60120654,0.06976013,-1.0421889000000002,-0.019950772,0.8519315000000001,1.0145742,1.2516855,1.4542628999999998,0.9194124
-1.4988052,-0.09358896,0.46903604,-0.6776310000000001,0.48023483,0.3619961,-0.060817003,0.78159773,0.9025281999999999,1.1372153999999999,1.285794,0.7855413
-1.218458,-3.0662696,-2.568137,-0.7487796,-0.47820836,0.59596425,-1.2739924999999999,0.888684,0.9365664,1.2511324,1.5145292,0.95292246
0.052338287000000004,-0.5472252,0.5370704000000001,-0.032315355,-0.30177787,-0.0064917332,-1.0760733999999998,0.7762147,0.9879979,1.1165353,1.0444492,0.81187475
-1.4514040000000001,-2.8818023,-1.6174233,-0.4238664000000001,-1.0505081,-0.31772247,-0.025590342000000002,0.76111484,1.0562646,1.2117924999999998,1.5532542,0.9413933000000001
-1.4528321000000002,-1.6242865,-1.7997751,0.5898241999999999,0.47777283,0.94228387,-0.5877207,0.87805235,0.97104967,1.2477038999999999,1.4608397,0.9446471
-0.82237417,-2.5463133,-0.5526599,0.17799598,-0.30487347,-1.0704824,-1.5553988,0.8860931000000001,1.066842,1.1343755,1.4479038,0.92478144
